feature_0,feature_1,target
-1.3647021662482537,-5.333781885231704,9
4.9563881862936165,-4.223667466973863,6
-7.652452405688842,-7.1169282000159555,2
2.099668542511794,3.300167354592645,4
-9.488977808654726,10.149584166611675,5
-1.8072830603724648,-6.064957926984692,9
-6.185799654924733,-7.667254161641425,7
-3.5464818319363443,0.10178982031739658,8
-6.6851452991244535,6.556175352610653,3
-3.66577145709849,2.0725819124082316,8
-1.0183742807799812,-3.7186639768853773,9
1.4686509295169936,2.9635736633320606,4
5.567789488408538,-5.137282179490213,6
4.083048159746163,5.916792398364113,4
5.538276970542607,-4.000947343010854,6
-4.746593816495004,-8.832197392798449,2
-0.04514186517570096,4.072331516408121,4
-2.6704833347187593,9.41833698501286,0
-4.747510713913474,0.9665441890311613,8
-8.949717655306577,7.736676980970926,5
5.2655461839931075,1.1160121275244494,1
3.856625543891864,1.6511081677350563,1
-7.88790391844996,6.7466192598363,3
2.2927570606440146,4.111213446471772,4
-7.6721479295839705,-6.994846034742846,2
-5.037877162371544,0.8775383788288078,8
-7.5414136559196585,-6.0276762584797225,2
6.974985838250554,-7.00433136281978,6
-2.9698363940125376,10.071408354417237,0
-4.564968624477761,-8.747374785867695,2
-8.527420191038006,8.798879132448254,3
-2.5329961497717184,1.1438385202344,8
-2.422150554814579,8.715278777732454,0
-2.5450236621627016,10.578929784012328,0
-10.250933873029798,9.968795711833046,5
-8.758904532900463,7.187061734232001,5
-6.522611705186223,-7.573019188536601,2
-9.905948186018605,7.18114343047741,3
-1.3882227149356239,-0.03574014027556338,8
-5.128942727142494,9.836188632573545,0
-7.097308394378491,-5.7813327412887565,2
-7.6588876359147235,6.854347263393999,3
-6.193367000776757,-8.492825464465598,2
-2.1655793334842888,7.251245972835587,0
-3.331226955483282,0.13583654185769772,8
4.19336388416108,2.8295684782642043,1
-6.7979968832903035,-6.641081926399963,7
-2.9883718608980403,8.828627151534505,0
-9.654389912731268,8.18718084347743,5
-3.6601912004750528,9.389984146543993,0
-6.834055351247456,-7.531709940881764,2
-9.844345138135711,6.109334302710971,3
5.453396053597771,0.7423053675067768,1
-8.079923598207046,-7.214610829116895,2
0.14229867460946544,-3.29805490546349,9
3.0892154051619687,2.0417326587467595,1
-2.4121200737047097,9.98293111873121,0
7.241954073976819,-6.0627642257484675,6
-5.4252168498819895,-6.847954531148698,7
-7.468991948095482,-6.030507496254922,2
6.403109751922491,-6.025941356182147,6
6.84693757677629,-5.89757819835842,6
-0.5204560781689611,-4.828041175341552,9
-4.010450673196198,0.7741501584150965,8
-8.8573439645387,6.320993550860894,3
-6.398489146354949,-4.561109167295814,7
-7.354572502312227,-7.533438825849658,2
-1.7707310430573397,9.185654409388292,0
4.562777126813997,2.314321658757376,1
-9.193857971705654,8.977212562419624,5
-1.164578457456215,-3.466413438450649,9
-6.176733891380909,-7.087292735284646,7
1.894382643383409,3.2059111153204833,4
-0.9210851771043528,-4.677471420391773,9
-0.7183768672901413,-2.84626466590673,9
-1.232995212246896,-4.856468853514042,9
0.6237326610450344,4.72442079261148,4
0.318917795509021,4.10590385702429,4
6.287886650189356,-4.593887983070228,6
-2.335582995078533,-0.02773139450851103,8
3.5246572869602035,4.2355463363406844,4
-6.167655400760306,-7.310282580546356,7
-4.2229333757622465,0.7142789603086962,8
5.6032549654724235,2.3859506108772304,1
-0.6628763135440953,-3.7819318106174116,9
-5.438353902085154,-8.315971744455386,2
-7.8632080232182595,7.176465533996565,3
5.161820401844999,2.2701543571739182,1
-7.087749441508545,-7.373110527934779,2
0.37486417600756416,-3.9775064125765134,9
-1.8134059464067618,-6.5992965226681175,9
-3.324500310116936,1.603832213227665,8
-6.9032603361673495,-7.110214528333636,7
9.222212619258297,-5.693999352419989,6
1.4917990872536482,3.5856333152762287,4
4.739530201315743,1.4696940298245327,1
1.2659494895798722,2.7391978463232345,4
-10.158560963656653,9.154981681353057,3
-9.298535257187538,11.473597841885326,5
-10.351569270626468,7.5933149425753665,5
6.075190809128199,-6.300076727674869,6
-2.4174368465172478,7.026717213597429,0
-8.425396302360387,6.7597983626947284,3
4.698087554674101,0.8301993861101089,1
-6.648524823418338,6.5152246301435515,3
-10.047671013624194,8.548352673775094,5
-5.293610375005918,-8.117925092102796,2
1.036574188528632,4.665498071438753,4
-2.1779341916491863,9.98983125532068,0
4.652880728106008,3.426703761098049,1
-5.803710207926947,-5.251129077376702,7
-2.728869510890262,9.371398699710069,0
-8.71718541065226,9.072173511072045,5
-9.556771977888447,7.110075763786856,3
2.0708218628090025,3.330501439509871,4
6.616099545792437,-6.296642557568242,6
2.667676184449323,5.530083113453258,4
-1.5820638009873491,-4.1485313570446305,9
5.636748440748268,-7.408074458300247,6
-1.6082770096782821,-4.8574014440369595,9
5.154926522534149,5.825901174595453,1
-7.319671677848254,-6.749369015989855,2
-6.267379878917004,-6.794185091636366,7
-4.552895125060561,-0.03586832235706039,8
-3.7487029325961894,0.9875798966529064,8
6.662782107921382,-5.77734287354448,6
-10.286412098133335,5.9160591411221475,3
-6.249273007195948,-6.181608041469446,7
-11.257715395205324,9.941557235619822,5
-4.3353419579051025,0.21334402378425005,8
-10.551462285726888,8.677395289664116,3
-2.848480451220092,1.66442422309043,8
-3.948282113683043,2.289686496162545,8
-3.712232119957946,-1.0206154823524747,8
3.7560214000269685,2.12689478988626,1
1.7833521879977658,3.2538878938793108,4
3.6672679483654593,3.9124155163645304,4
-9.736742427984368,7.815442087005209,3
-3.949840028196027,0.729343365181278,8
0.4365868996918374,-3.5345743347721514,9
-3.803416117589193,-6.4279697026559734,7
-6.939138482095761,-6.2098999882859625,7
6.417918285799757,-5.057011421621058,6
-5.933882436725402,-6.124222115768212,7
-6.598635323416238,-7.50280911309654,2
-11.36703036298823,10.894241354729068,5
4.566923408124714,-4.056761418144439,6
-10.362099313187525,8.15354233992847,5
7.47202339997035,-5.679899819246073,6
0.8390417221984006,2.1222193781608083,4
0.48553736888998067,-5.245501962365314,9
7.894938008506065,-7.826608018842626,6
6.103933729199486,-5.3540816720824065,6
-8.75261800201881,8.268490188582268,5
6.042673147164201,0.5713186211484511,1
-11.459102035109806,9.046683559198577,5
-7.221858436039201,-5.631599923522332,7
-7.44455719626625,-5.27875694959842,7
-8.718032124924111,7.8379617495574525,3
-2.5040841664102893,8.779698994823175,0
3.649342511097413,1.40687195433796,1
6.505653347372858,2.4470026048525195,1
-4.467378185090217,1.128060450400268,8
-9.352695555975385,10.169062237126854,5
6.3892614646448305,-7.2563607395525835,6
-3.6259864969014273,2.9504287725556515,8
1.752893400419618,4.878993811716871,4
3.2622094682710103,1.035344644025609,1
-3.109836312971555,8.722592378405045,0
5.722930079403378,3.0269717359756347,1
-4.527943831293632,0.10742707270877311,8
-9.249813706589537,8.982909129339085,5
-9.217164240712643,8.794211856524065,5
-10.075916338156444,8.965638855420265,5
-3.6481048749399867,1.3847594282681943,8
-5.601962295362846,-7.471680982111777,2
-8.850574529482925,6.4262685440128715,3
-5.655748720402512,-6.894376578825591,7
-6.815347172055807,-7.9578543712052525,2
-6.132333586028008,-6.269739327842482,2
-9.858185049377322,8.419433327457579,5
-3.6292897500843404,0.8295854226317823,8
2.6364669349076006,4.918959265968214,4
7.129862047745149,-5.529333762155345,6
-2.147561598005116,8.369166373593197,0
5.782701650743122,2.7251027166275064,1
3.573452210386699,4.277126190213767,4
-4.552542268115763,1.684145163752309,8
3.750364406602578,1.1573593989752937,1
-1.031303578311234,8.496015909924674,0
-12.05995461421124,8.60130178776941,5
-5.9800273157180195,-6.572810072399338,2
-1.1527168192101327,-6.217152064463452,9
4.890371686573978,2.319617893437708,1
0.7178307343593224,4.8311241047509474,4
4.605167066522858,0.8044916463212,1
-1.593795505350676,9.343037237858006,0
-1.301469257237511,-4.822353973744735,9
-11.215852551967114,9.446281989901268,5
-10.120894531220342,-7.904497234610236,2
-2.3646546479951684,-0.5032254080940337,8
-2.2516472323299856,8.939840212432154,0
-7.31289954468993,-3.699527738093933,7
-4.432766439845417,0.7189165842836558,8
-2.9450024506434085,-3.415002539894864,9
-3.9646188504616786,1.169948124811361,8
-5.334345018532344,-5.85931232051828,7
-7.806557662729353,-6.939634949337747,2
5.944509125465676,-7.161679082798036,6
-0.62301172184222,9.18886394103016,0
4.932951309526783,1.258818265914364,1
-4.360657662210017,1.9485131097624582,8
-8.387096191920007,8.990121670218334,5
-3.9245683651031644,8.593640805432962,0
-3.9877196134201776,8.294441919803614,0
6.8598702832110545,-5.849930898304869,6
-5.983302804852024,-5.7213240576475,7
-0.7913323469254813,-3.7277086360218465,9
-5.741690693640791,-7.90213452282178,7
-8.204374887189633,-7.611486769667025,7
-6.4336663673166345,-7.9928707364473155,7
-8.741331791643292,7.918679940935617,3
-9.656548439869482,9.415910191184164,3
-2.3280757702868984,-4.223128552181141,9
