feature_0,feature_1,feature_2,feature_3,feature_4,target
5.974120823556418,-4.172239457843197,-10.050420084279075,4.320078560452364,-2.4362085200614456,7
5.494195550708406,-6.675597095492722,1.324593455668309,1.2426758375039857,-7.244982032053109,5
-7.719831435456722,-9.437720402080032,5.199627191188896,1.4965452131834147,3.4023188943672107,1
-4.537351939413536,-4.432766439845417,0.7189165842836558,-1.3775225232304373,-2.987023922591077,3
-7.453340849989189,0.48795118269788795,-7.335788993180147,6.622166429864591,-3.2071877930310375,8
-9.996385487105503,7.360072508062032,5.640766505091031,-7.624009707460333,-6.715014139899297,2
-10.385205369554427,9.975269170420425,6.445807429965443,-5.382071913063168,-6.967485842573808,2
-8.75261800201881,8.268490188582268,7.178656993923719,-4.3116491657765765,-8.835145155985277,2
6.60988761189863,-4.998123693975433,-6.635625340126052,3.586072397958876,-1.1781005022631255,7
2.1563413143390076,-7.131487596643073,-6.155307713827744,-1.7564354594236846,-0.5321118397612878,4
3.425657105988152,-0.7805194756083704,0.7688420890305206,0.620675900693195,-5.381109387512207,9
-6.133999019468676,-4.566573144423694,0.011242798590435699,-1.6814469353520054,-3.751251249637245,3
7.132798595426679,-2.292141792984355,-9.280906591752244,3.092196271090243,-1.2233558821669002,7
-3.3017183614854506,8.899549686731422,5.144866115208559,2.8389248781108534,-8.079923598207046,0
-8.549514874397317,-8.294967564256075,6.660899156552857,2.592898903457335,3.398192399378392,1
-2.151410262704467,9.575070654566556,5.722930079403378,3.0269717359756347,-8.257296559108362,0
-2.728869510890262,9.371398699710069,6.117772880969618,1.4548994656670846,-7.688120794044457,0
2.8809187582462816,-3.8972510738834485,1.2274075949977226,0.4974413496273755,-7.909487990228138,9
2.1072371947141635,-7.166311314980053,-4.304109030924126,-1.7088840173312563,1.3319226859320707,4
5.60462957466913,-5.087447873845037,-0.005585775916418789,2.1156836913127526,-8.749293939404032,5
-1.7707310430573397,9.185654409388292,4.524230553839861,1.6720659883514433,-8.358149181518698,0
-8.982300162738312,8.117767690743603,8.4036469979928,-7.835147194318199,-4.66704428756795,2
-9.516743876864558,8.92053959647477,7.127832641754828,-5.4195556811475285,-5.325960711600088,2
1.197151967322059,-6.597348881896593,-5.210522592469293,-3.296532094821971,1.0354310382075056,4
3.7280526615064016,-6.94585975065156,0.14060121255061708,0.6385966343997422,-8.471063015603841,5
-8.221450533876855,-4.367461460058323,-1.9287506939841994,-2.9450024506434085,-3.415002539894864,3
3.5139329024107,-3.4715543491982865,0.16695262323989427,0.15043992127919648,-6.993451941805718,9
-7.6285961298325,-7.287175781113487,7.439197549791562,3.201597418928002,4.228970037331018,1
4.676810300786863,-5.825849968448645,-3.593197909243277,-2.07800879246088,-0.025184756878972814,4
6.475997501833324,-4.299373183954378,-7.777430778627214,3.341468254745727,-0.5753782353519222,7
3.6899469176998667,-2.9868419746996664,0.8591332897081021,2.6086980202131302,-6.308506908318505,9
4.560387097960247,-4.670449395098801,-8.81570006965962,2.744757429134273,-0.3674752832762246,7
5.986099178348573,-6.255215483016353,1.8920343442922252,2.339266328879101,-8.336113959550227,5
5.581771719476989,-4.493074613590675,0.9155004528270101,0.8241045529116449,-7.216899179265857,5
0.7445795743569326,-6.672623098882864,-10.203688514325412,9.737766708756268,9.39508041442569,6
2.19449948440122,-4.894466485823417,-9.321617502028861,9.17231820030391,8.57017007579314,6
5.062242293843285,-4.122645646821322,-8.354592004058063,4.464321062512477,0.11335862091163529,7
-9.298535257187538,11.473597841885326,7.519977519440128,-6.079241318602318,-5.162286733694042,2
2.3424334005935497,-8.544148281877368,-4.758474673246851,-2.352981199983629,-2.4715940491909496,4
-3.223549041079118,10.880060639343078,5.113711757139889,0.7818661867380834,-6.22307358251744,0
