feature_0,feature_1,target
-1.1847140703431769,-12.349940233587903,1
-1.702779498533633,-13.108148186288666,1
3.8485806583550968,10.10640084612555,0
-5.648372714365681,-5.3026187714065856,1
-9.918239596119765,2.5774827323336407,0
1.6715598327939045,10.490863501847763,0
-8.884498943785738,3.031600534557982,0
-8.765316446986622,4.225294421151611,0
-7.4274805467599485,6.192760253701521,0
-9.522105690349262,3.0755197899305884,0
1.6283534211655202,9.040391215056339,0
-0.9544597337789403,-14.020411689516909,1
-6.560815582209797,-5.504183588950447,1
-2.3467297799331637,-11.746155937836503,1
-7.494364831460767,-4.299829261752045,1
3.714450230362109,9.225891867128288,0
-1.8514525759719624,-13.409037511777136,1
-8.456506444198833,-6.425181952991822,1
2.125968877867888,9.944495058782298,0
-9.755697094936771,3.4183648472242623,0
-2.189098955588797,-13.280269598739505,1
-2.5521538157419337,-14.038710130338169,1
-6.9950451803729,-5.1334071686996525,1
-0.5060975280753539,-13.119275195813255,1
2.7742691941340922,10.178939868743392,0
-2.684808222650803,-12.571678043570971,1
-8.927175302609786,2.6611215932485957,0
4.233986932502509,8.878973726105189,0
-1.1028495209494067,-11.994767016331854,1
-9.480932522484606,4.607563916212879,0
-4.928960969462563,-5.953820260433188,1
3.4988902312590815,9.832487785268425,0
-6.99087495779631,-4.782948395018464,1
-7.578719784265134,3.7898079648520016,0
-6.734921768401831,-6.017904639202671,1
-3.456592881758495,-14.523554063147266,1
-1.477739153683361,-12.88361084592147,1
-10.691108673140574,4.4955264564662345,0
-7.65954348156874,3.101870441471029,0
-2.517841572210869,-11.948258439445107,1
-9.974829930521697,1.4552918582723762,0
-2.8554808209407208,-12.452508252623515,1
-2.4759549791589412,-13.739226069750472,1
-8.754900793268602,-4.999340130566679,1
-0.6431080667719533,-11.500959248016477,1
-1.4706906296064433,-13.601912647734482,1
-8.183328921987641,-4.831566930817362,1
-8.613098757124385,2.187293216901355,0
-1.6546062554336867,-13.059827573140748,1
-3.3737118709133282,-12.449894873728848,1
-7.7822439537579,2.698724357774628,0
-7.3637617437963,-4.301267430796245,1
-8.426814344809403,3.157329654888334,0
-4.005563065144393,-14.328884763367556,1
2.8013669700337354,7.544007537865533,0
2.566837206657492,9.589001242964123,0
-7.108423230303211,-6.220375263090338,1
-2.1479577913457555,-13.52882497534694,1
4.427050618216168,9.193761317630829,0
-1.6393089605362337,-13.601958158442969,1
2.953749944673671,7.204106115547814,0
3.293641428390777,9.931661178949225,0
2.619054525841226,9.25465749765953,0
-4.067447900433706,-4.033506146444432,1
3.2006214721318074,9.427661465735909,0
-8.648523763399155,1.6800066269967737,0
3.212143342219084,9.824796581487552,0
-2.9333522783814936,-13.986307843616578,1
4.140942796201064,7.958188351579139,0
-6.682952638360918,-5.603439141100879,1
-9.620604387198313,4.848753074089559,0
-7.436070401769298,-4.740676268966148,1
3.3905914488581033,10.716407493265326,0
-8.174171339713801,4.879898409012995,0
-7.237463992063426,-3.8392457741909816,1
-8.422385646385939,-2.832813402049231,1
3.0269199923248657,9.215620754967693,0
2.909624250836843,8.966566202511567,0
-2.4929984433106287,-12.916326771390342,1
-3.0809828309884804,-13.32774632659201,1
-6.338926268859978,-4.2073586583114535,1
-3.935306739171303,-12.356920865417132,1
3.551106300442135,8.025519854130037,0
-1.285110602423051,-13.368258901752808,1
2.9822841981118455,10.167160484617263,0
-8.566276651286186,-5.112490203286635,1
-7.452282397668585,2.0986243242358382,0
2.5364806774851725,8.58335900239087,0
-8.465296027475793,-3.5876982019586507,1
-1.7221320265414266,-13.55817411908059,1
4.467673503695586,10.715853865587412,0
-9.02992130520513,2.5459793942464906,0
-7.579019254227557,3.9946404904125186,0
0.02556180060523472,-14.23028168613858,1
-6.187969339710796,-5.21763839566505,1
-0.007665857493632133,-13.664880660323377,1
-1.7744604481540112,-13.512241166410506,1
-9.832429519172392,1.8595186082137238,0
-6.768162263488208,-5.1953484168550785,1
-8.689278279520746,2.9462093270234977,0
-9.921336267315672,2.6306215740042664,0
-1.9510823409968407,-12.68911420390665,1
-8.273523865796683,5.072551746947029,0
-2.2381179531317996,-14.212552657463693,1
-8.358902064843186,-6.161900564872326,1
-1.3014121562664567,-15.074538227359444,1
-8.385241472816864,-3.918643151655311,1
3.564060447046274,11.09692536022475,0
3.4153136919640654,10.223159182421732,0
-7.931560614522851,-4.75235459773992,1
-2.4985860656657017,-13.447053525934823,1
3.5916484924544805,11.168982424127616,0
-2.2114562990554285,-13.865496813382986,1
-9.359170330848304,3.4915763279773553,0
3.194565038966736,10.757933967007592,0
-9.33349034249273,3.5542628938808187,0
-6.183058861289092,-5.018650323634692,1
-2.3054067010833634,-14.120971946471943,1
3.602406606449076,7.173667391607014,0
-6.478757294293325,-6.4301160483522,1
-0.6679924450670085,-13.908845755871765,1
-7.484898430785562,-5.833861843065496,1
-1.751334344625813,-12.636939963359666,1
-9.813371070523637,3.7732106231711753,0
3.3509191841256145,8.018668059994747,0
-2.443371576234842,-13.87594535478363,1
-8.4506220244116,3.410385496158612,0
1.519967493046019,8.447937122724364,0
-7.605704742188048,-4.240614271136684,1
-0.88458751593539,-13.008267174217956,1
6.479398539958929,9.707578296897202,0
-8.611224577466308,3.4260286185840387,0
-7.2512370074879104,-4.5121855084802975,1
-6.356085380230292,-4.297416113877942,1
-3.136909201603233,-12.360165011754239,1
-1.4925180682268053,-13.576306115595834,1
-6.401902455880782,-4.3343730380313685,1
2.7508277007544066,8.882624363054354,0
-7.644139024718018,2.5949317246458383,0
-1.8266078587242258,-11.754161546343495,1
-8.241657653221353,-5.786699810820006,1
-8.594950385625076,-5.784976907358558,1
-7.916044830675002,-5.052474974779708,1
-8.213574743242383,-5.253748534254795,1
-3.2586286186766,-14.532486866107199,1
-1.2809376686792584,-12.55214265277747,1
-6.589005707373484,-2.170986060099428,1
-9.878848297706767,1.736458503327725,0
-6.653443560878167,-4.632864164922615,1
-9.505688636214318,4.501517766900439,0
1.9507243250775337,8.718644036788126,0
-8.486770699281978,5.366166790241033,0
-1.234135583159951,-12.536443596321538,1
-7.403882909524811,4.492794499815794,0
-8.18938989217798,2.856434477785457,0
-7.301116412309227,-4.584525183682313,1
-3.013787680024558,-13.55444762807417,1
-9.438809150424445,4.021911303654379,0
-1.1840831710162036,-12.836408624795249,1
1.968368758869275,10.455960811058397,0
-8.91086078333704,3.244523880139431,0
-6.501667163881044,-3.970887518485685,1
-8.717673286025779,3.522277721022003,0
-7.550187267520069,-3.948745834470086,1
-8.118599350270115,-2.620036813621544,1
-8.001519452527566,2.9445506063613562,0
3.4801129155645687,11.150145969395235,0
-4.84610638372348,-12.02335989498618,1
2.6070759241857324,9.3120368137851,0
-7.751032405288726,3.1017570887871546,0
-3.6912802404026905,-13.332047678359244,1
-6.118608894158135,-3.604807904374547,1
-7.412439932605324,-5.447020126577768,1
-2.2737207585476,-12.567717569855418,1
-7.714248549129049,2.628468474131937,0
-2.8084549553213023,-16.170951593887203,1
-7.554628260793257,-4.978599389881309,1
2.4542041505478167,9.100208195468177,0
-2.344426999020358,-13.801696257853578,1
-9.69625425316596,4.730066254827054,0
-7.947048216007599,-6.3189462170551165,1
4.362881176563515,9.087129635920212,0
3.679940868259393,8.497218854786547,0
-8.158605531542738,-4.318500045211177,1
-9.219531233889983,4.926570513405819,0
3.8446973704858562,9.278023512175851,0
-6.733105901525744,-5.391294422731174,1
-2.6759373786910077,-14.931382644016885,1
-5.882715990299712,-4.095415207317756,1
-2.7184060879049494,-12.420815862830056,1
-8.433072127241573,-5.498939539398667,1
-8.184783849440304,3.4517826132101685,0
-9.765487067907111,3.220724239950485,0
-6.61851124533626,3.656781231748723,0
-0.9217664983311913,-14.087867739022544,1
3.1937357845553818,9.866269029230839,0
-3.025294550120539,-13.359348625682637,1
-9.387653765700511,3.334386187955906,0
1.5702581980115113,8.966997988132597,0
-1.9955987534598967,-14.153751020474582,1
-2.5119486075682818,-13.795695839416144,1
-7.802259909581171,-2.8636654499793215,1
2.168513992626038,10.031080770347485,0
-6.836894128556822,-4.4031493820054175,1
3.624607974617349,9.47563750161998,0
-8.209131949073953,2.4511920062116683,0
-7.82671200379721,-5.4814022438149355,1
-7.691315199321385,3.763449372346261,0
-6.291643704046657,-3.3256425837683357,1
-3.332881323345058,-11.553908048841627,1
-0.9590875849747865,-14.211321980506778,1
-9.521474168705561,3.5356028556737202,0
-2.6341426928254132,-14.4321279979934,1
-1.4329731120721536,-13.373326778944575,1
-7.449669237286072,-3.8722048186047795,1
2.9163835039678316,8.971786128921101,0
-8.114755738004138,-2.932656601496057,1
-1.2098457522627841,-13.263442864099941,1
6.102566637773358,7.901761802572452,0
3.531002370943052,9.593232564611917,0
-2.0180841266262965,-13.648337533686252,1
-2.1973945034684843,-14.329753638065235,1
-8.74344119299089,3.4029403314475832,0
3.1617454432516743,11.604752764719834,0
-3.0998721625018257,-13.05155222511044,1
-8.702157630454696,5.510807739426001,0
3.5808443657638387,9.1760555599123,0
-6.768114656433087,-5.969889450023384,1
-10.536618834284083,3.761721595188739,0
-7.254011438412193,-6.547343556244704,1
-2.2229103697346937,-13.977719633580406,1
