feature_0,feature_1,feature_2,feature_3,feature_4,target
12.68575043697422,6.638309224299467,-8.438726290091834,9.311574153910133,-11.685672081309256,1
12.8341577251604,9.577769593248982,-7.7277534949826885,6.539365448858615,-13.484066728591433,1
10.446566974701428,7.90110024720615,-8.796941906321214,6.352274826496315,-12.950714481037496,1
-5.045979638767281,15.928675382401927,-13.51981777465053,-12.604609445347629,-11.073144251948868,0
11.046527727358363,8.16488956897535,-7.552425901457941,8.340781171713521,-13.24859208002122,1
-0.042693911431226805,-7.354605693955877,8.89326315717044,-0.3117778827037961,13.00552054949445,1
0.6240306660093613,-7.62507049869033,8.275018452878605,-0.9594134265405371,11.916422946617498,1
0.26448019015551727,-8.289574283050657,8.409663970732591,-0.9640428143482399,15.472787397015058,1
11.813275860340246,7.5437881055084794,1.7331289368117289,11.169815797464844,9.028606968237154,0
14.522063494385806,10.254355258749134,-8.366144118562554,8.398307988094498,-13.1608085756701,1
1.2473606174564678,-5.422056554302845,8.406512463907157,0.7934934958975917,14.256973884531668,1
-5.2657685094469375,15.08405862954749,-11.339163537525362,-11.195891308699698,-12.360677490571728,0
11.87987421987407,7.170788264884746,-7.965570498338679,7.38936571668952,-12.771358605259294,1
0.7797659511530151,-8.875725940131815,7.119663485999842,-1.5885540700116498,12.682611676364361,1
12.901808125940752,7.976963608205089,-8.077374263426835,7.934837085694014,-11.17716284389088,1
12.25065223744492,9.724758316058152,-8.452894486619016,8.601017817740434,-12.638695339065496,1
11.6310013974668,7.885703833767982,-6.542698221796394,8.735268279758317,-11.326555624259512,1
11.74503052903022,10.001690355423982,0.7726664175018751,11.745216324378784,7.500806655085788,0
11.263538430454245,8.844962904547907,0.9880369796776726,11.68022803080848,7.2092893440334285,0
-6.876629960586714,14.588667065278473,-10.311318065409422,-12.947590818048038,-11.551899464370123,0
-4.182962547287603,14.579442357960787,-9.151684080454189,-14.193510235429596,-11.33404455242085,0
11.026432858942107,9.476352837227529,-8.495946954871691,7.849753405096604,-11.58388975840618,1
11.759557747053252,10.269501053382392,0.16656824919063462,13.592114711618176,8.764900330664968,0
10.945056696696422,9.476592266015407,2.055769289578521,12.923240752587652,8.572080808745316,0
12.522163640680096,7.758587612149736,-7.195612830109086,8.709572721056874,-11.058228416735432,1
1.5474974713502392,-5.335897286222912,9.48262853036459,0.641142512153573,13.394673853932655,1
11.929123668847877,8.431620588966156,-7.265444923868599,7.286172361519727,-14.40535941601641,1
-3.957598681558048,14.486958468991215,-12.205940765033565,-12.545260547253335,-13.044763930565228,0
12.527319201834443,8.886773794526182,-7.4808531945011145,8.479598133280133,-13.994256921901766,1
0.48155260044064513,-6.374434976398301,9.41484454150589,-0.4185698169094806,13.668958886589207,1
-7.427462890018812,14.304626088650618,-11.238491205251787,-13.915171169696654,-11.264400305145223,0
-2.782619161415541,14.749709327394976,-12.330576676093273,-13.784621849055485,-12.644185037361387,0
-3.4149328052139483,15.583747647844877,-11.23440267603814,-12.073821491126443,-11.164070502444808,0
-6.051335494113697,13.300674810346964,-12.456886716554902,-11.468745161724671,-11.246886180081109,0
10.948923734189384,10.152685084286743,1.3824202172271192,11.66299738983537,8.299381375601854,0
10.30173507534069,7.619809526183374,1.5078922346257428,10.812224564472725,7.799309560112357,0
11.102647434229489,7.750918422356408,-5.996075674902324,7.087253440911593,-13.416669189027349,1
11.871352408496566,6.5446067752695605,-6.408437038351148,6.093959670468056,-13.234761818284426,1
-0.5671457727943079,-6.935374772479125,9.191140398068105,-0.5543121723551523,10.520926198981142,1
-1.1478890374856128,-6.402030531710606,9.270234534861583,0.1713789558054597,12.39209300213804,1
-0.5710702166246822,-7.3331164087855845,6.729837365051889,-3.5492050730752776,11.417100490643831,1
-4.420601039267131,14.820648686637115,-11.663171235187727,-12.973377289895925,-10.235211601581204,0
13.321769350973522,7.655843961179473,-6.694299383855755,5.513394986152898,-12.79534560626133,1
-6.011710661181586,13.90562424484311,-12.76316232698036,-12.307733225349875,-13.84417028067373,0
12.550783283704288,9.525025831978754,-7.716951639793663,7.8260119544791795,-12.018998829715162,1
