feature_0,feature_1,feature_2,feature_3,feature_4,target
-2.137483571771978,7.000137257051723,7.595900719490553,2.270771211166014,-3.9069327747080527,0
-6.828569912272352,8.121198379415228,6.355500732862821,-1.1423590476825705,0.6820710362720332,0
-3.0329859316175005,9.849721911128382,9.87107925635755,0.5270932683958894,3.04262439312345,0
-10.38544523709497,10.556346643063103,6.628076431274563,-3.3229393151244015,-6.331516448727061,1
0.5435449828929739,7.929579818913414,4.9042696291661585,-1.03419351933123,1.9579929856898757,0
-4.211456482828856,9.433375039788002,9.11580723676558,1.303445089013138,0.27677120773735187,0
-3.5554878790085636,7.527981231277823,5.599740958125983,-0.7127933406738266,3.931015237986774,0
-2.210605675071943,6.390316082448254,9.818855176492438,0.7113207772933252,0.9188265917424756,0
-10.653475031661882,6.906686979848542,8.40396499833805,-4.008548045905428,-10.485307904722093,1
-9.120567794327057,7.210403259140603,7.431930848431227,-3.822892042822953,-4.566945714022406,1
-2.068753528866457,8.12963363564922,2.878683865386882,-1.6822457680558103,-2.6433149549827197,0
-10.002293206068245,7.841276383840825,6.431650018747735,-5.141000646591921,-5.01394922542798,1
-1.9827943328299455,7.685115232662696,5.31139185221305,2.159225785267805,1.9679808445790175,0
-2.834902919983787,7.796609419140452,7.332784978382879,-5.981270409568378,1.7860590983479327,0
-1.5005096174229142,7.648704201872878,7.2634913345711904,-6.4194695766106,1.168793393110985,0
0.31974367193786346,7.930376920601275,6.718212123433608,-0.17429110834161116,3.1091009038941397,0
-18.795402874785047,5.776265253080275,7.182318893086467,-4.4430601390446895,-6.219384272425857,1
-4.854612475712038,6.87492718694366,5.881817652250473,-0.40424278620572096,0.20197480646139043,0
-7.767545170621894,10.38222491205492,5.3385481566587245,-6.557101661240271,-6.808871433673145,1
-0.14026530666814274,7.597685706634677,7.111703091696773,0.5089929913607122,1.0219843475229429,0
-2.358403740746197,7.673848576153528,6.5779690764436065,0.11138781849993344,-5.202328832477163,0
-8.145753747250474,7.245936613681591,7.941458898742229,-4.755059725540941,-1.424403387971524,1
-9.990193617650707,-3.4072344091830793,5.9502334023458,-3.902204659478343,-6.701512711552006,1
-2.496913018687329,7.569887706943198,4.202402030686377,-1.2393830933423804,1.1133312247649565,0
-11.813292180064364,9.70872315758979,3.8377435377419267,-1.5433707579328764,-8.073696765602941,1
-10.027680824532382,7.455261125835475,7.7309434587980475,-5.159781115515122,-10.128816574987642,1
-8.558841949149372,8.068399025813298,10.52065146932864,-1.4755342817102366,-6.389991285366606,1
-1.7235830242618684,6.322463965402346,6.4252683231651115,1.9931857475209596,3.1366100631993135,0
-4.38002081727817,5.3780843576536235,9.164825325466134,-0.037093946404726075,5.728367116726737,0
-8.89826987047531,10.945699134715193,7.730836631268811,-5.322594786380253,-6.285135696143166,1
-0.6360270487634188,6.713205032812561,7.168736228093151,0.3681515023228008,2.208337340093341,0
-10.001918180250284,8.541507904511754,6.879011914190224,-4.759356905670614,-6.679165051690661,1
-11.020433359575403,7.008761738049376,6.367129805166102,-4.526554136596828,-6.250586288191391,1
-9.704272273215384,7.630361457700521,7.91766210722003,-3.5119195080001644,-7.454194031249642,1
-0.08623818557002583,7.280341078315647,5.201534487900198,0.06836436148025804,0.9385598873731876,0
-5.634507023440378,7.60148901916481,6.971755557743777,1.5467209182714439,2.443071944934618,0
-2.499259892239038,8.58932871320256,5.920172896917437,6.891138984578886,0.5859045359164536,0
-10.81232432430772,8.295696187511702,8.076052817513885,-5.835984294821756,-4.8680878040916244,1
-4.0872351281433765,8.479053407384392,7.158860848689837,0.8754235157268655,-0.710611393114525,0
-9.379755654946825,6.707817597708709,11.96157153002748,-3.8096978634877243,-6.881057774350585,1
-9.204858489673706,6.97859010352054,6.172190181584594,-4.686097593751185,-7.636740243381809,1
-2.4935087766273187,6.732853615344756,9.282942412728078,-2.537784171802272,0.2632458402999516,0
-3.436211547680158,6.2154562255723524,6.811066975992459,2.8904534717851016,2.4817022215696403,0
-4.4226430541563495,6.507023192006583,6.733842653047219,-1.0491032683910917,-3.9212134790221294,0
-10.008333188222338,5.329256290143122,8.78201496168314,-17.16678527370607,-6.376884667288857,1
-2.285805767988778,11.022890793763338,5.946853637714338,0.9385589456880981,3.304412537302581,0
-9.033765971436306,7.468720883673825,7.731818869803067,-4.651905171361623,-6.456365678174948,1
-8.198173462689983,10.342848421925497,6.851123011809173,-5.0584691218100595,-6.831216346534598,1
-8.278921878707846,6.8032948524466,6.468659157469105,-6.267898815431666,-5.02913770984847,1
-10.080661165704518,8.375592103068444,7.280662506090186,-4.518150351984419,-6.748148359211218,1
-10.383359588174926,8.40462404506995,6.536852884671003,-5.732394229285934,-6.215591361560188,1
-11.055256008198615,7.315949282965121,6.473355336209593,-10.50640208356117,-5.8190001381208365,1
-2.3022889932327355,13.971155392840732,7.811460602183411,-1.736743632285602,3.2575250073591726,0
-2.710201030833669,9.682127601893434,5.251791114279391,-1.4887027412798657,1.1538190263184467,0
-7.095250099292571,6.556425075081739,8.754151632006375,-4.13719705218429,-4.3044300809115335,1
-9.406871970482284,6.113126767903331,8.990802287515006,-5.524836978453931,-5.22176014451622,1
-9.659838608428528,8.01636509120335,7.8846894898031445,-4.237117458119864,-6.893582575809203,1
-10.110139588701779,8.01100416071106,8.474687386939028,-6.023861897284275,-3.9781496852542197,1
-9.20360735313371,8.850625306565039,8.79924096346744,-4.72602687923401,-6.683466849818053,1
-7.3561643229498195,7.321921194184506,8.137881307017633,-3.3736045996437722,-8.145827333650157,1
-6.827855695347982,4.57209881303726,4.368072194944956,1.1169081548559474,1.8878161649745717,0
-1.7975336468287266,6.725793936199727,7.146006613617168,-2.5325092781660703,1.3690081657083448,0
-1.5449823486570207,6.832461413425645,5.160181656363388,0.39762016586160587,1.965726950876942,0
-2.5259964731851925,7.286874577833295,4.927022294541964,-0.9204390107550828,1.5785453816387764,0
-2.215336549256417,6.779653944341549,8.748278887675793,-1.1313786127627892,0.7809773685743648,0
-10.607966081189893,7.82574149489917,9.025692362293073,-3.017629509588132,-5.445204063738689,1
-3.5860098111225174,5.41143636589445,6.339858012332457,0.7241349236421923,4.418108357438122,0
-8.536680926258368,6.2337525701698295,8.648354697957624,-3.49352076125857,-41.4567984337179,1
-9.59686842412901,8.995665433099926,5.319309950889172,-4.543283819054814,-6.872968901793785,1
-12.491607318367663,7.682322905216739,5.653454982322299,-4.157997828382647,-5.526876229042451,1
-1.1331164974559504,12.970809746837311,9.0243869072171,-4.26457365304091,1.8939550810206658,0
-1.669716275382794,7.61685376972368,9.18996287161604,0.38683155928670765,3.052865147761847,0
-10.278347339869004,9.88085988049703,9.137875628226894,-3.6804561123308255,-5.394741197034253,1
-1.3682130749774584,8.74409924698751,6.425578348986194,-0.9869644190558069,0.564396861232263,0
-9.814396542284463,5.982506504761475,4.1241947583626555,-9.631671069153253,-6.41203815698292,1
-1.7700147100133632,9.186877535775203,5.876843919038832,-1.7778170225197023,1.5618376539544956,0
-9.656675855961996,8.949876833496178,8.10646323202092,-5.371476248499107,-5.911074485959338,1
-1.05812219575713,7.254302688043092,4.912086216619592,-1.3968265212056001,1.89077590415051,0
-6.798266757449524,8.963117599854055,7.597349050003259,3.205224950316434,2.0284910855757987,0
11.952548035810493,3.8794576871215276,8.144940248853569,-1.0848915513888486,4.357606501360111,0
-0.46038277889944235,8.036871283620318,6.041103979229629,1.4814187962691385,-0.2538230489778943,0
-11.207864758106906,10.491390131675205,7.309913140809916,0.28524741592152264,1.9742640893927543,0
-8.35200906948889,6.173579054428383,8.395830198797666,-4.909367283420674,-6.344096545401887,1
-0.05893393221928367,7.477377847423543,4.820329335395618,0.6269040319489818,0.8215585286137492,0
-0.5901547202163862,7.1806417797501165,4.469246041615731,0.6342656853441483,1.0732396420471004,0
-9.486171912583876,8.331111327754243,5.657000050052311,-5.7164798478685075,-5.535744112545459,1
-3.934651932983822,7.5991870455779935,6.580580433355829,2.1429829495666195,2.6869734336736917,0
-2.0996824240758305,6.6352003410824345,5.672933978864218,-1.0978483848412683,1.1602947225944995,0
-15.433760631162258,8.298065509898247,5.281290082360237,1.561215438681731,1.9904836631172802,0
-16.851452937049785,4.776333705618173,7.854928816804904,-4.076101192952026,-12.064554778810866,1
-8.039362221375185,7.991885476953264,10.3780644887155,-6.07925045992677,-4.598337216235725,1
-4.938649385016439,7.125624525204856,9.252863361731462,-4.378090382142549,-10.837096986146838,1
-1.595150513878747,7.029950674042359,9.375569452535656,29.786450985476534,2.6683818313407506,0
-2.6351776692105573,6.3828304884544815,2.9919536279523635,0.17573947962261882,1.6943532922488764,0
-2.3318914909287263,5.234191581961557,8.495575751379471,0.4245595185297356,1.5282984959055548,0
-10.476307244842236,10.394889505636385,6.237160893691885,-5.261051140997692,-6.705515338112977,1
-10.72921031960384,6.9755812101722885,7.014675173166302,-3.8535649287044214,-8.116586517576145,1
-8.554647502157442,5.835400017030965,6.428180954960783,-4.583601478793813,-6.919773993977029,1
-11.49235435113444,5.359267743778733,8.167201628347597,-0.7739400640903717,2.1150821410854626,0
-8.60204239486135,8.172633465095146,7.218914623555839,-5.857730600511793,-7.1291427021591405,1
-10.307086951021391,10.204445168203407,7.762944622540127,-3.3674564648119576,-3.652469336378944,1
-1.5186901907615606,23.49408268068302,1.9668381188203314,0.7465414968767434,0.9490589504672341,0
-11.063728239562034,7.6631310936795,8.802432880053805,-4.890388158920905,-5.840134927428235,1
-2.0382769440098802,6.04971726900799,6.545976031378661,0.20248329031813395,-8.125361272572114,0
-2.0442295282593927,9.559099225527376,6.06946562077993,-8.986044063563186,-0.4325461487369675,0
-2.5779656680454353,5.161284922172527,6.739568537139334,-2.569042344236136,0.07073379481174014,0
-11.985704024984255,6.950147319161476,6.106300916427573,-3.686399908612237,-6.741835136987479,1
-8.02823894783676,9.239342735614791,7.655896927259796,-3.9338200659247837,-7.162715373840844,1
-8.930455331901486,6.6116233985845145,1.5636102694311829,-3.8015880087307896,-4.753624259438995,1
-10.076032189203882,4.786715546214984,8.98683345436849,-6.07827726803041,-6.6911277078404,1
-10.302870620043603,7.54015219472027,7.170858582180383,0.2490729726711649,-7.088450890175883,1
-10.57821940678275,6.649982125876454,1.4867361727870536,-8.328436990241453,-4.7755554892919605,1
-3.5838712815403344,-2.552396888362642,7.884440298277617,8.356927671805213,0.6424943155007381,0
-4.739867417161555,7.784241643579544,7.285794063080413,5.039270264859688,1.2980810886283516,0
-10.062599995403575,5.516649846383661,9.124718459907692,-4.107765765851515,-7.039732213270997,1
-9.43987450678858,4.640116465544496,6.420084433890401,-5.221698042940245,-6.366631938553829,1
-10.586847367403788,8.104798633258461,8.537712342561077,-2.7405662900004577,-7.735603172942388,1
-3.2213488096108334,7.475907530693924,6.058830385364037,0.13420968275913112,3.968691562275227,0
-2.5657968093777943,8.413704372312756,5.17661206166338,0.07706658756372417,2.2303264862267644,0
-6.905814353231916,6.447049069234613,7.843203990716561,-4.2752344450824,-5.083359577904014,1
-8.596590091755552,7.568638117541624,7.710798736210221,-4.443267954916836,-8.043963399306108,1
-1.7152089522413076,9.008468766818776,5.383431651419217,-0.3072889138019391,1.9533149234965412,0
-0.08510491597088965,7.536347331759111,6.980390553521897,0.0033319778878578565,2.6545796868992033,0
-0.535274211880403,8.272452437058199,7.3418508280637305,-1.0937661909328222,0.41683177095256796,0
-2.985931010345238,8.07244062368862,5.1972391636632675,-1.0575319833051127,1.3556752466915905,0
-2.2167267603590437,7.423214260989587,5.062987743213614,-2.2263400408165044,2.6127880759855215,0
-3.985213060706307,7.037751895757845,6.315746629246948,-2.0089922776633604,1.0612459307114368,0
-1.8316216582614948,8.079911962545939,6.896988374736647,1.4963302891808072,-0.41727983684090164,0
-1.3680107603640066,11.946495944613783,7.144132666235353,-0.0452546696342957,0.9748293737683681,0
-2.8608241367992004,7.43462308275154,8.406600961650238,2.4605121696797414,1.1977932933066473,0
-0.9213925583484526,5.012255290070286,5.908978203497584,0.2589916996473721,1.28841393604035,0
-1.9205428168898229,7.066861894151415,15.767732950749897,-0.020285247042084092,2.3407881225853844,0
-10.155931494909922,4.621602616743453,6.656571565535014,-1.6645399345518461,-2.992483039107617,1
-10.610914298496159,4.874898663402261,6.3248043571751555,-5.1266073612600005,-7.692701294588219,1
-8.574595155685772,6.784976329704046,7.925422053250049,-3.718926572951517,-7.115470222412293,1
1.8880331443986424,9.624145612511079,5.718452522380096,-0.188951284197375,2.4218555165619944,0
-8.72283167919722,6.871816616192492,8.071334002879409,-4.8258085162362905,-9.031337416799015,1
-0.03472290511624099,7.262651523635265,9.527002840696829,1.8067717343709615,1.395375237938699,0
-2.5115488010739226,7.970465198691498,7.396928752414783,-1.5735683528651598,1.6395469423259923,0
-6.363295386122875,6.838430240786563,9.066805273075852,-4.325511426017395,-6.034856164085174,1
-9.090992356599996,0.07348311520284234,7.569646012946669,-6.035717754701403,-7.051740667336195,1
-2.709706727967901,7.486202713733604,8.882172874863244,0.051347095607584936,5.709542397582343,0
-2.4645496731145515,9.525100029374116,6.848925418506295,0.20348342192066743,-1.3986582110959764,0
-4.795618641199434,9.150715282012662,8.220794870895402,-1.03492987010169,2.414138851191301,0
