feature_0,feature_1,target
-0.6452900137384829,6.32443330405,4
5.384387243609498,3.167830885201137,0
-6.248079482908729,-8.215401939728444,3
-9.700650701264049,3.2544025023766574,1
-10.234517651091059,2.551264764110266,1
-5.603428258586937,1.895494918200765,2
-6.715048770663347,-6.407435046949188,3
-8.181272024677122,-7.949874411580543,4
-8.381852415020347,1.1576131996640204,1
-4.152620941107499,1.5893249126854068,2
-5.447086420261227,3.531819271765223,4
-10.783733233745048,2.5538305011247173,1
-7.53909935948238,-8.082312797859613,3
-3.983756090956208,6.969265943080116,4
-7.156012331524507,-10.229963344891775,3
-1.9789591141012626,6.882458555659978,4
-20.911427864815618,3.8744190914059278,1
4.302927495369777,7.867108824246287,0
-4.588990789658607,1.2261031482053586,2
-13.66273315325293,3.3929465290924608,1
-9.24123498825989,2.0556084379538873,1
-9.379315308909542,3.1302152625376607,1
4.189314328682623,1.303914684756054,0
-9.676921379132615,7.407143983717328,4
-4.8077017279208025,7.439468023115197,4
2.2483157428070504,1.6192020277302732,0
-0.865094104352353,6.718688681986418,4
-9.020347298599614,2.2984807690553137,1
-4.65912103338814,0.2284636605800603,2
-5.775804745453267,0.4747481995082041,2
26.03426781406328,8.733389128867715,4
-4.38318044121919,-7.01287876051139,3
-5.257577334866266,-2.7509700747615176,2
-9.943414166342304,6.562751930943453,1
-2.929772279929326,8.02577547597837,4
-5.669319053496453,8.802649933762247,4
-7.812699115458851,-6.469671707684805,3
-3.4372433487572485,0.4864781836318821,2
-10.088127180908986,-9.622822585483153,3
-1.6616515385125488,7.602116268432488,4
-7.682750142892944,16.899842463399175,1
-8.884664573904693,3.3420384432699217,1
-7.417430354844462,3.480357693324775,1
-10.023833354948549,2.48149033141231,1
-2.9803774215273635,7.181068728741923,4
-8.406246286765175,2.6055351099220894,1
-6.346429668129105,2.1485937622492672,2
-2.598868902552721,3.73959783312689,2
-1.3658762723614672,5.553390320591004,4
3.752379776714284,2.8636323846588017,0
-8.552088469718043,-11.220880457775774,3
-3.9703844196287585,-1.9045364841664036,2
-3.4224706915493512,8.818448011855386,4
-8.108023675010244,-9.96944759271928,3
-4.596074964842436,6.711883848269626,4
-3.4748377682074887,6.988197552498761,4
-7.944456497465539,-1.1796753069495054,3
-4.5279490362704315,1.6720014083375734,2
-2.3696772439003952,0.8706133171520973,2
6.401544670373176,0.8444576443550683,0
6.424311447165666,-0.06821150461714809,0
-2.843955703945934,7.7923603169666436,4
1.3616281495253038,1.8081907156448054,2
3.569795653576763,2.230049263508601,0
-7.451688823521986,-7.381284164216316,3
1.192676224842006,2.718553685010841,0
-6.538500280729129,-9.202521949595276,3
-6.0044929685405,-8.077325824639786,3
-6.905603441959023,-7.0897909631818266,3
-2.915628033314975,9.416477097426176,4
-7.9638025821074505,2.15007306094098,1
-9.666415941599798,0.9740549383364272,1
-7.131113247383047,-8.915731299290522,3
-5.630349653172292,0.18564340589618733,2
2.9702658246082096,1.5413915977195756,0
3.7401187951705928,2.7820376239362634,0
-7.593094352610161,-7.796099336548016,3
-2.5357189729628558,7.798308044494977,4
-9.744514401398826,2.269792200429082,1
-3.5795825180777214,-9.918355665570207,2
0.833850137495185,2.490240484706201,1
-4.644799812513647,0.08876825362317886,2
-4.732891821473111,2.070663835917665,2
-3.3198549297101234,1.4385484687388659,2
4.822270267622302,7.1168763492219504,4
-3.4772737913091505,6.199867553531956,4
2.8399924193305583,0.3751841151107864,2
-4.852325540187833,8.311321312989786,4
-8.02229809510726,-9.044244892721501,3
-2.214312612315661,7.803156691558709,4
-7.039604747493623,-6.669287953569059,3
-5.63910778928002,0.8404614798399318,2
-8.250862237654944,-8.28088430692391,3
-6.822167099231324,2.7469088674141795,1
-7.634308147111635,-7.599451161201628,3
-3.645728121546312,5.896541416936971,4
-3.711794596581246,8.056753852907338,4
-9.416717970920146,3.412376703936884,1
-0.14074736391306963,9.767394575791016,4
-10.322722897818227,-7.770197652593466,3
7.258205797216007,-0.03412009564331009,0
-2.4049511602693854,6.992098932615681,4
-6.751170858644753,-10.567573031886662,3
-9.44420043158799,-6.136902300494431,3
-3.309908495006068,6.5798306390522825,4
-10.069399719643954,3.530693327274098,1
-10.262795699772202,3.339203148583657,1
2.907507085299792,0.5039363126580311,2
10.616493085304436,3.1633189204677903,0
-4.226718564945215,6.4462884445568385,4
3.433318900435864,1.7560065670358735,0
-3.1142769222220585,3.4093451632867886,4
-7.4995896077061905,-7.387453441720913,3
-5.638060873752808,0.5992893252143797,2
-12.470064217872,2.8909335025077274,1
-4.741689614029074,0.6437828242187605,2
-5.109228485316473,1.1559826439727936,2
-8.698429244179373,2.5272690719190183,1
4.471776593569147,1.9652013745223058,0
5.422800193694022,7.948742088230988,0
-9.12345653786777,6.881158494020724,1
4.430344272018289,1.490592155329792,0
-10.20276022553967,-1.708737100415063,1
-5.213759463836916,0.10852002117080706,2
-5.528289416857099,2.962558084251267,2
-4.641713880226405,0.8861784761732818,2
4.22873953414846,1.8388918561067251,0
-9.445330292949873,-0.013782421987737603,1
-4.49684093806396,9.042322620492563,4
4.774872418589588,6.728754402907297,0
0.03007461736499817,1.3884785175842906,0
-6.64899872721859,-7.1803743517098155,3
2.580430710466376,6.102754651626926,4
-9.967820496065213,-5.255216750936386,1
-4.67046932551406,1.1263456824811826,2
-2.7173710115605334,7.604737571455044,4
-1.7537718278964185,5.071322538739578,2
3.6508169618595407,1.8560523254767958,0
-3.224515555861779,7.320828173052718,4
-10.364012713759259,3.315125567058637,1
-7.766329575274704,-9.588620833213028,3
-7.552882070830734,1.1297629964559894,2
1.9722179459384899,0.27831029744546465,2
-1.1333304052783963,6.496816918680774,4
-6.8579606511927445,3.0891011052568675,2
-8.320766935506601,-9.046092060188844,3
-5.132867553988128,-0.36228879238981704,2
-3.2297225541325703,6.708446924255183,4
-5.2648348071305024,1.0626561275562458,2
1.2702977567751939,4.5300641095657594,0
-7.288714311850954,3.855819507598455,1
-8.201103212756594,-10.128671319460437,3
-2.5864188440210087,3.8567631911178326,4
-4.831903181974654,1.2876670276395528,2
-10.75367825018331,2.2536928555684943,1
-7.694845785385861,-9.019209466012834,3
-3.801161169120273,8.080704565435457,4
-10.15018097366502,2.056294644963555,1
-2.555879519785793,6.9757973246764635,4
4.913087356199589,1.916866843421792,0
-1.995304723907549,1.8384867424073816,1
-1.5150037356673423,6.152781912880697,4
-5.4930135661775825,0.3825786089697557,2
-7.795435083279251,-6.9796607944102815,3
-1.0798689365064695,5.816789258350623,4
-9.602947831832893,2.124486292935392,1
-5.126027121884829,-0.3416580656247872,2
-2.9267574276614625,6.944166337906332,4
3.479339662177469,1.4889462855403426,0
-3.235063866756983,9.309140899383813,4
-7.482835389896011,-5.545563069752886,3
-7.960320165956341,3.3795879888669855,1
-9.075853343684164,0.8609808737761275,1
-4.218416499264681,6.520908868567666,4
-8.057704356500969,3.052165971278818,1
-4.608074108566515,5.077312087997199,4
4.792081615423583,5.130699157918125,0
3.710871041508944,0.5096560142888164,0
-7.561404480440546,3.2098321010479913,2
-9.025558779046131,1.0816213699616577,1
-9.993696629073796,2.3235719058784206,1
-6.803258366237254,1.1723070108143356,2
-6.510018260474853,-7.9160440860608094,3
-10.290750316141118,3.889192270247488,1
4.119927988283652,1.6715562038332132,0
8.52730423514005,3.934054639897719,0
-1.5295107037600482,6.299986708779562,4
-12.912589389562534,6.260991024521074,4
-8.293146994935139,-11.490995213760996,3
-2.827601498312682,6.832085497104437,4
-8.416738081193698,4.291845509842965,1
-12.36425296329702,-9.906396802407755,3
-8.130206632603615,3.456314968725156,1
-8.919132619448021,6.317043012173699,1
-5.912335961474696,-5.388801164154874,3
5.953943988387861,2.496046419558975,0
-8.645394789237201,3.4739329320541668,1
-7.384531251438545,-7.6522254937171486,3
-7.84011748587155,3.280901225903129,1
2.4207354267089007,3.0131790430887024,0
-8.931885420936238,3.062871053615418,1
-5.288698308044288,1.2339147550220622,2
-4.669030925536139,2.3598003100317757,2
-3.7828854616881418,8.36214221108965,4
3.6296724616412184,4.23207429301846,0
-7.667172570389805,-8.359743125813246,3
3.6575730401053184,0.26120422421517775,0
5.285267332482648,-0.28545247155861553,0
-9.407691777379911,0.1682800815601566,1
-11.78934962793149,1.0806477653808904,1
-7.788421620665542,1.2658674964107801,1
-6.760822604057204,-6.41569087023071,3
-4.0786709630731846,2.1098956008509138,2
-3.571067204734093,-3.3692969841188933,2
1.6132484456121121,8.153217682466963,4
-13.086014743981544,1.380222102897963,1
-1.2029497399646323,6.116674435149433,4
-8.030671542601862,-18.720581161561302,3
-5.257771503011039,-8.018017594772903,3
-9.188160683901833,2.160749732574475,1
-9.247125009755122,3.226776578410702,1
-5.133929923967589,1.3944016609422123,2
7.029747308884467,2.8562087462942722,0
-3.9349069432372787,0.597557923546423,2
4.945385300929042,3.9070797354297437,0
-9.386532567146576,1.3784696961056773,1
1.852571517336568,1.4114519344793008,0
-10.751987205763593,-8.4325979293151,3
5.866220120490379,1.646036391747004,0
-10.158497900990147,1.1978759786229323,1
-6.5820241166118585,-6.558330366000387,3
-2.9639929840590966,7.108589845450096,4
-2.687837288392552,6.625180418910451,4
-6.912520709577934,-6.943008226897713,3
-7.022616328731819,-8.446464180203895,3
-9.017537897419285,3.0022010935642487,1
-9.986868659505594,3.6016882983837353,1
-4.287089165340875,6.664883491500435,4
-9.44826979016052,3.8647863506173974,1
4.22863491404479,0.549647352508813,0
-6.450626907572743,9.258186452286786,2
-7.19920169386652,-6.944738631302837,3
5.228299057469847,1.9281744345590166,0
-9.28867946140663,2.3304729216005065,1
-8.86031885157796,2.4984042346620714,1
-11.371683484766944,2.426238306550487,1
-6.663298411841298,2.7847767093752136,2
-6.038360569773585,0.24300108081424376,1
-2.5029911470356185,7.032815376810942,4
-4.914283447785564,8.21534698321221,4
-3.1874560807433268,1.932901859860551,2
-2.890239206105618,8.134058896442664,4
21.418287444968545,-7.650544325217711,3
-2.0460584812256846,6.0908151901340055,4
-6.000799890863958,3.195388371758092,2
7.372030587251151,3.366501650324378,0
-6.176849140614102,-0.3973922902830136,2
-7.226240266786414,6.569872442057611,2
4.525866511977032,1.6258177065075792,0
-4.926052943101068,0.995656092436513,2
-3.3818834591108557,5.698067484270112,4
-1.6744755420749644,7.441421685668596,4
-4.984829583202723,0.7632586407005697,2
-7.779606701979326,2.5237807292610763,1
-7.783257541880969,-7.2492976132386415,3
-6.9550802242528125,0.1465071111783418,0
-9.131884310524658,2.4039462821474613,1
-10.314989058292333,-8.11678350307378,3
-8.326147622488508,-8.246475037585709,3
-3.8867113193475196,7.844259086249262,4
-14.389411604412704,9.241330674132536,4
-7.045820409072373,0.07027468735089926,1
-5.1485040345079405,2.816674611657546,2
-2.2101941437737995,6.854354880955331,4
4.9414258770727155,0.5625790527273709,0
-8.959584499783155,2.300868625458519,1
-6.616765573807778,-6.711715019865115,3
-5.584257019765312,1.0737396873172846,2
-10.071895127507226,1.52829638300735,1
5.414083146550944,2.44767549153568,0
-4.588423659004391,6.09934488470762,4
-3.7074351860260992,7.428068994725692,4
-7.503725559314508,-6.14415820665225,3
-4.430573442853554,4.531103571360541,2
5.302000337788686,2.154279333024779,0
-10.394673694171196,3.2489735803472826,1
-7.803011046086719,7.507802083577591,4
-1.3799689467523932,5.2500417292646056,4
-5.534147145476638,-0.16420992132153955,2
-5.048637587050526,-0.48379920317468095,2
-4.160643872559949,1.0679860679688127,2
-5.8788002025941655,-8.9959598343746,3
-4.76904920994808,0.2311786880905634,2
-3.2065801351699177,2.3661025650711585,2
3.6036204947117825,1.5156710770457953,0
-5.327603639494898,0.8841747106507585,2
-4.976721643387948,-2.514897014285085,2
3.8267054470024267,8.080530787546412,0
-9.179083848928308,-7.363836066426174,3
-9.64005370272025,1.0835741149346596,1
-9.81679097254396,-7.382883544709905,3
-6.146571601476832,-8.14990555963231,3
-9.83084093057136,2.2882170168143725,1
-3.856421772957461,7.737952563214872,4
-8.674847594066431,-7.6130196884690555,3
0.28041364326231344,7.585672745831334,4
-2.929778396607951,6.736016141743598,4
-2.4940794046047206,8.918973256701381,4
-4.769313227905569,-2.1679643202957406,2
-4.992318241946792,0.9586534965138079,2
-8.420300662917024,2.9306510333075897,1
-6.044699348425702,-4.350615218575319,3
-4.134492034253854,0.6947194590464536,2
-8.695837282170066,2.412776781642791,1
-7.10524128775069,0.3561680501431004,2
-2.524151610851581,7.747852759533784,4
-4.289655851023782,1.7423417366181555,2
-7.141082532182585,1.4962430128104935,2
0.7665116691998155,7.547214899037234,4
-7.531765769004813,-7.15455954202693,3
-9.862547073616796,2.87076229257712,1
-5.0300498949201025,6.100788597451003,4
-4.737378521974417,9.929118379525073,4
-7.492381124979024,-6.370298936060147,3
-5.713275592717625,-3.5836895398343502,2
-8.553375410422074,-7.779290438464649,3
5.944583393670362,1.753508927736722,0
-2.0301244508325285,-7.759121320397325,3
5.447612315700139,1.005108240976539,0
-3.8511986834644647,1.7979208592381164,2
-3.3273471588986685,6.547897953382767,4
-6.760035386035264,2.587562727279587,1
6.563201103432984,4.171902255190144,0
-11.402126089869054,1.775860038612791,1
-8.707063290915817,-7.144796359607653,3
-11.442016927236262,-2.3526801104055375,1
-0.4893219935839008,3.7807462810169987,4
