feature_0,feature_1,target
8.738620999878748,3.59732313897755,1
1.4691979407201519,2.4063507745338484,3
1.1194615835184676,3.708590596686082,0
0.5937941231408996,16.542014423793567,2
8.575116606110512,3.351639396232048,3
1.5914788033481613,5.656175729874273,0
-1.553083586604361,10.583281162783146,2
9.827521466935082,4.741655351457251,3
-0.2415284346706612,9.402603859518127,2
9.636330068646105,5.375380749129625,3
10.420882505932843,3.353411189319099,1
10.455480728427037,3.666268264171453,1
9.842837812198256,3.4354243424467565,1
3.9676268378025683,-3.4921645674474004,4
-0.5128807997650795,-2.1351090043120826,4
-3.6111328902195456,10.51888721153272,2
9.031255130501254,3.734598639492382,1
10.014021053631467,5.5663432121330985,3
9.0846507832597,3.9291474172583527,3
9.75972379350281,1.5926362398016747,1
1.031828210063179,10.161015702030113,2
9.742646009392576,4.387027056679557,1
9.165335335106219,4.537162704697466,3
4.08614857066772,2.9485970247130795,0
-0.1975552628266477,10.305161912082522,2
1.252295008890773,3.567798396370663,0
1.030294035669136,10.449592817819028,2
-1.1611527005222038,12.05286738286752,2
3.934445242725557,3.49709469831063,0
-0.2853362651400535,-3.1015349816069073,4
1.3322812182676849,9.073457351898613,2
-0.2508149004547413,8.154800374511613,2
14.143908215235673,2.351963536338662,3
1.4276704031806648,3.024320344614413,0
9.904818116797784,2.845458018498351,1
3.205774775741699,2.4012862259633474,0
5.735730035577453,1.717597289615506,0
2.3051530273680068,-1.6500353929044496,4
3.2870250432320867,-3.5597777928876675,4
0.2858119750281658,12.017359690782778,2
4.978224469962968,-2.3864992432930885,4
7.379397331095259,4.195506441318872,1
9.220905790940988,4.227697188435139,1
7.041503924125017,3.7416964718928574,1
1.3050683116875414,3.0763651573744113,0
7.50424013927868,2.5941064027455623,1
-3.674700697623769,-2.294778483120292,4
-0.6446728101816004,-3.200424502326702,4
2.179685964218577,-2.079719806476269,4
3.439522255879783,-1.5616231075538325,4
1.6914740830057449,-2.3080876448003464,4
10.74761921984339,2.87724571859317,1
8.955720966783101,3.884933645373877,3
0.9166855740656359,6.123895393028745,0
8.777140854565525,3.405652570215275,1
-0.29923000468660155,9.229937483727877,2
7.850591307749488,4.402275929389007,3
0.977660514511747,9.159834211405913,2
-10.268499117003934,9.299846587754471,2
1.0705718247289395,2.9291226976015743,0
9.380833455962197,3.5483760614056212,3
-0.20828756885439326,3.867386179924854,0
7.739942780356026,9.710303516909761,2
9.347134273626429,4.412552662798653,1
-0.9060483007234887,13.257124489173886,2
2.1811154913405217,1.512512454565567,0
11.502826124632179,3.908346924449745,3
2.7968759958356633,3.362491473550135,0
-0.2988972808008894,9.583776233249818,2
0.034739681573624726,-2.5009847645732974,4
9.254749310013674,3.964725762934564,3
1.9911921022042827,3.74853600301856,0
9.192897966247715,0.8726132213641753,1
10.215044053905626,2.745690537921532,1
2.3717904172823396,-3.867395086466672,4
2.385322909616362,2.7121318902273983,0
-0.6280425994377841,-2.2926550434480966,4
9.717549729552932,2.9847166389865127,3
0.1301396970238618,11.93256498154374,2
11.594319598915295,2.4687646815438153,3
4.4898260797615706,-3.60893121542307,4
8.935119242418443,2.914898271177026,3
2.5062767568880298,3.45680715969904,0
9.790806849643285,2.4235626951584464,3
9.786327644460311,0.5197194520354169,1
1.373954092358442,-2.72888306109529,4
2.0600209003579675,8.735599614197604,2
1.9809862819117958,3.5981484110898463,0
7.324633574577211,4.835404544242271,3
10.321825997917543,3.025963850747441,1
4.306484341020994,3.371868179641976,0
1.6098528502016156,-2.9479849103763156,4
9.855186189538921,5.659202322769641,1
0.7866768780931743,-0.7792207587428033,4
2.159007919896479,4.048479211877138,0
2.900966047799354,-1.815058460097403,4
11.048488066457262,3.6060216452684513,3
7.560810560345718,3.9709463342337656,3
1.4417989635138357,11.37032188779759,2
3.1314328850701076,-4.192621676627,4
