feature_0,feature_1,target
0.8510244121374999,-2.023740686152894,1
0.07644673727597567,-0.7793020961314655,1
-2.7702806479725717,0.42888370035822393,0
2.6757494108300164,-1.7570182887565995,0
-0.6896942102234873,-1.8975805845685685,1
0.9975211424069954,1.021237936125643,1
1.6928506857372503,-0.6101990636478599,0
-0.3652213403302416,2.86690371944774,1
0.46506697786834,0.5662220888720781,0
-1.5724484961223812,2.2890240857980007,0
0.3023284475328563,3.137796378638265,1
-0.6658579958358626,2.3013668426713663,1
-3.1798330171799214,0.8858822547086861,1
0.6487899232962502,0.27688595035893543,0
-1.405369982625413,-0.3459117781109191,0
-0.814365583562416,-1.6218887997653446,0
1.3276094820844042,0.6060317223541072,1
-1.5036783686501851,-0.5707767625501092,0
2.2934517985896847,2.0639432292823017,1
-0.751974444121476,-0.9841762674850192,0
-1.8970995272560776,-1.9765276535079819,0
0.03062088609805754,1.029850289664955,0
-0.4683667144805297,0.6141473271033437,0
-0.497352436255875,-0.9665802420394916,1
-0.18872770941494954,-1.716132689684727,0
0.6757736405055028,2.004723429654711,0
-0.5027196542441497,2.5001417773086536,0
1.0021678338103137,0.8704291519269572,1
0.9184884780140572,2.2439204996790933,0
-1.4800789780414179,1.1082680177177058,1
-0.3579542698260382,-1.1100155950278323,0
2.091252816312595,-2.1500359590929645,0
0.8320084620960643,-2.0044000384312888,1
0.5662444666741199,-1.4847929655467638,0
3.3055225457839534,1.5765016808274255,0
-0.4838972176329274,2.104270460509522,0
2.175697970100374,0.19786888095905755,0
-0.9086304028588904,1.4478265996052686,1
-0.8968103972360414,-0.8487970995142504,1
2.573563010598226,-2.232804057737343,0
-1.7762079960765103,2.926039198900677,1
-0.6125897268018028,-1.6289840518751693,0
0.42442464795136653,0.4903133604738607,0
0.09851683302371782,-1.021484165617408,1
-0.8549258533931374,2.091590966332929,0
0.5916957727818939,-1.5194013808768077,0
-0.2467369287511513,-0.6251738550499111,1
0.11200035387457463,-1.5476230314083799,0
1.2322291031063934,-0.2511117260433996,1
-1.9228535397158573,-1.080840364956211,1
3.3693574400946598,-0.04749136699737742,0
0.7519003447745544,-1.659716107173485,0
2.4148239604771384,-1.529344536584319,1
0.1507483481606178,0.061014299344820416,0
-0.24332835670662253,-0.6739380581944532,1
0.015601758601698873,1.587103848500659,1
1.1648250273611491,-0.12966602950352904,1
-0.3977173088686291,-0.5024826573453958,1
-1.6656901841641683,-1.3652470647213575,1
-0.7526905436436981,2.2794127163266813,0
2.1849252331389435,0.9125046371067166,0
-1.0593188210695903,-0.08159223597758325,0
1.5162158836067454,-1.614783705562573,0
-2.1103860288100615,-0.5104338942783285,1
-2.0529492707140866,-1.2110573116798735,1
0.7631595309438245,1.4744644765190722,1
1.8286966840478118,0.3523242212471231,0
0.8288420353385803,-1.72415792798239,0
1.9114412974679682,-0.8407294770117351,0
2.6561338787867546,0.4037964378867466,1
0.8438233469400679,-0.40380426809584286,1
-1.7462674656357142,-0.2561544462485057,1
-1.9387393033125797,3.3217079746947342,1
-1.1761582294994277,-0.011718783524855845,0
-1.5459837316274065,0.34820485183999267,1
1.1190450146937478,-1.6274065864735556,0
-2.5122917677268704,0.3858338329888051,0
-1.3287411781379406,-1.6813192390041038,1
-0.6249321964194425,-2.15522859612969,1
1.3051270837134348,2.641513505057731,1
2.36163418632107,-2.455893533557524,0
3.0991114936368533,-1.4997595535135047,0
-2.868349701964647,0.3498619718447463,0
1.058189553643917,-0.9009479146441588,0
-0.5647050678522862,0.7214652151933562,0
-1.4753006353591926,1.1857481935766438,1
0.4555955651749481,0.6565661917607003,0
0.2302450268653293,-3.111436023822682,0
-2.6285282303995827,1.2960158127990489,0
-0.4432724210131773,2.395192593524987,0
-1.192975175415921,2.478968325105359,0
2.4439692334480103,0.2873581702162362,0
0.3083341560833479,-1.8303417619889648,0
-2.8581184301219817,-0.6971297915663952,0
1.2935939331965327,0.03323971506623995,1
-0.9475489831381466,-1.8311008081410889,1
0.8991537743996962,-0.4440004440523134,1
1.8201329814749014,-1.2233475885355898,0
2.899679705955182,1.7747735466789927,1
-1.2493527809654859,3.180378771502193,1
2.532271011320734,1.380321041311655,1
1.6927728808427973,-0.4443563521272709,0
-2.0879676265556153,-1.9859430206555597,0
-1.0387222626338746,2.0498079843012196,0
-1.3875293203754395,0.19074109831018413,0
1.72045187601161,2.56147588904452,1
-2.3018266462692845,-1.772372145345536,0
-0.7162041960795171,-3.0160368667487973,0
-2.4548987516599783,-0.9882892393800238,0
0.4811233838009376,-1.730051290752916,0
0.23097826956821263,0.3329005852877418,0
0.5011890007416833,-1.105089011915603,0
0.3771572372727786,0.2652881174815768,0
-0.723210781700354,0.03583648771600031,0
-0.07273866436683686,2.190264747284457,0
-3.3117651585053354,0.6311706743946603,1
0.5318087584171576,-2.7025595458346148,0
-1.2023680483337358,1.394532802815658,1
-0.6726711625133904,-0.15479232454557898,1
-1.419721940917612,-2.3201878657530686,0
2.329960747140938,1.4567036560803792,1
-3.0951125710182703,-0.42771775604833995,0
-3.0086645574244897,0.2096240902413575,0
1.0198935510473375,-1.283984605037472,0
0.5372992684892102,2.694169908374692,1
-0.009525998846800419,-0.9508008213241207,1
-1.0477211154570525,-0.20304840729776463,0
-1.3432707198898879,-0.6814954615602493,0
0.6138520657719598,1.3465222152642737,1
-0.6266725305939068,1.6460722881460095,1
0.23285603280477113,-1.3259042721305263,1
-1.4694695807352751,-2.4476153040172166,0
-0.9510935907310678,-0.6260313578965414,0
1.4754149676010049,2.055544399677155,0
-2.110676186563567,0.6535738426085429,1
1.751542204451685,-1.7353110877842455,1
-0.7751796167120382,-1.0360746767698295,0
-1.1553643949143562,-0.8221643239987487,0
3.2586388715260246,-0.1251542510152979,0
2.483055901372143,-0.481333963008081,1
-1.4084633941188407,1.0689306420320503,1
1.1607171692140434,0.9255679668413823,1
0.5196074514681763,0.11236076908959855,0
0.6129700718368415,-1.081546385780009,1
-0.3326067977228617,-1.6016526776934528,0
0.23404132156969196,1.8832438660230464,1
-2.6787277514682493,-0.476455890249482,0
0.4810280658888562,0.45371367632211446,0
0.5415789113737116,2.6134314643240564,1
0.578842342100504,0.7126207918306627,0
1.139645209541934,0.7107151164096596,1
-0.33113706801711906,0.9001664432944158,0
-0.8129315311543351,-0.8574485964470818,0
-2.6047924370797513,1.465338972208475,0
0.0016485369865467275,1.0571292817627123,0
-1.119951562174238,0.35372943772328996,0
-0.5462113842413924,0.6078637579984967,0
2.9734146429283834,-1.896899578218573,0
-1.5796272068343682,-1.2959246193726213,1
1.8450853741874347,1.0772284480641752,0
-1.8977058637741755,0.6678485375378379,1
-1.108454284131321,-0.7957679115685177,0
0.30677445890126764,2.1374938422473795,0
